method,family,snr_db,seed,ss_mse,ss_mse_db,ep_mse,conv_time,inference_time_ms
VSS-LMS (Kwong),regime_switch,10.0,0,0.0477490049173237,-13.210356746139329,0.1568944879012545,1954,31.717091998871183
VSS-LMS (Kwong),regime_switch,10.0,1,0.23365777413262553,-6.314197647908858,0.13105505069863047,134,29.109332001098664
VSS-LMS (Kwong),regime_switch,10.0,2,0.054292512269771616,-12.652600618239775,0.07309206390472384,1843,19.841896999423625
VSS-LMS (Kwong),regime_switch,10.0,3,0.041234207845860085,-13.847423442812076,0.07069566342816909,774,19.075217001955025
VSS-LMS (Kwong),regime_switch,10.0,4,0.03001004081579625,-15.227334138887986,0.03960932051068347,354,29.914524999185232
VSS-LMS (Kwong),alpha_stable,10.0,0,0.03001205617266946,-15.227042493506264,0.042238076740862794,201,34.01713600032963
VSS-LMS (Kwong),alpha_stable,10.0,1,0.028119090708003162,-15.509987272669814,0.04730004609022136,209,28.02281600088463
VSS-LMS (Kwong),alpha_stable,10.0,2,0.03387876655669388,-14.700724096441204,0.041570470962208464,291,31.0128179989988
VSS-LMS (Kwong),alpha_stable,10.0,3,0.03671503519413662,-14.351560511400479,0.042619868737463026,150,32.79382300024736
VSS-LMS (Kwong),alpha_stable,10.0,4,0.024179700218018227,-16.165490878438668,0.042190167315403024,360,21.55872100047418
VSS-LMS (Kwong),burst,10.0,0,0.023855349022873732,-16.224142249640558,0.049845894935494024,132,18.60419300282956
VSS-LMS (Kwong),burst,10.0,1,0.04292637535478121,-13.67275781202399,0.04863417758046532,132,36.736514997755876
VSS-LMS (Kwong),burst,10.0,2,0.02213408145021723,-16.549384962261346,0.04480996027354675,132,23.98632800031919
VSS-LMS (Kwong),burst,10.0,3,0.021596833190690053,-16.65609926080713,0.05234034008884488,133,20.558027001243317
VSS-LMS (Kwong),burst,10.0,4,0.05738402521694992,-12.4120899131778,0.030060798606944657,133,20.549856999423355
VSS-LMS (Kwong),chirp_interferer,10.0,0,0.05338002527077158,-12.726212249398872,0.06402109551494371,2000,22.787540998251643
VSS-LMS (Kwong),chirp_interferer,10.0,1,0.028345586261775857,-15.475145562050109,0.05179807874936736,1636,23.951215000124648
VSS-LMS (Kwong),chirp_interferer,10.0,2,0.05414528953415382,-12.664393196088033,0.06359044240397992,373,17.560134001541883
VSS-LMS (Kwong),chirp_interferer,10.0,3,0.0645306933869155,-11.902336683358062,0.06774607907917346,2000,33.96472799795447
VSS-LMS (Kwong),chirp_interferer,10.0,4,0.039594621585031534,-14.023638033205932,0.06068155546870559,2000,20.36108299944317
VSS-LMS (Aboulnasr),gaussian,10.0,0,0.03680940166493666,-14.340412419201895,0.037137965642244655,105,21.998437001457205
VSS-LMS (Aboulnasr),gaussian,10.0,1,0.03923106051661678,-14.063699516022108,0.038233156721981174,130,25.91483300057007
VSS-LMS (Aboulnasr),gaussian,10.0,2,0.0322730137377033,-14.9116047714413,0.038264421244740096,105,40.746374001173535
VSS-LMS (Aboulnasr),gaussian,10.0,3,0.03720626944478032,-14.29383873120993,0.03697785345687686,308,18.714556001214078
VSS-LMS (Aboulnasr),gaussian,10.0,4,0.030287372606828615,-15.187383995431183,0.03724411995102973,344,21.556256000621943
VSS-LMS (Aboulnasr),colored,10.0,0,0.05218648072886998,-12.824419894279568,0.047503157310900435,105,27.23906800019904
VSS-LMS (Aboulnasr),colored,10.0,1,0.04708460176376409,-13.271210984331232,0.05304767577079398,403,18.70531500026118
VSS-LMS (Aboulnasr),colored,10.0,2,0.04541417389890951,-13.428085813759374,0.05182638856005861,105,28.775442002370255
VSS-LMS (Aboulnasr),colored,10.0,3,0.055006176674807686,-12.595885405856723,0.04857339201554608,106,31.33013399929041
VSS-LMS (Aboulnasr),colored,10.0,4,0.0602500265855791,-12.200427571115661,0.05240918277156279,106,22.775542998715537
VSS-LMS (Aboulnasr),impulsive,10.0,0,0.03233635572541718,-14.90308926207226,0.03835788917271735,104,22.79029300188995
VSS-LMS (Aboulnasr),impulsive,10.0,1,0.04071009672775425,-13.902978657189964,3.962678708225353,104,18.33761099987896
VSS-LMS (Aboulnasr),impulsive,10.0,2,5278.363263137243,37.224992755670804,1319.6183860950775,104,22.207195997907547
VSS-LMS (Aboulnasr),impulsive,10.0,3,186149909.7130741,82.69862829911794,46615772.20126297,2000,21.48313399811741
VSS-LMS (Aboulnasr),impulsive,10.0,4,0.05886220350418552,-12.301634841285143,0.04008609003855343,251,21.52215500245802
VSS-LMS (Aboulnasr),time_varying,10.0,0,0.05122954769733828,-12.90479478458677,0.0396425820608138,104,28.05049800008419
VSS-LMS (Aboulnasr),time_varying,10.0,1,0.051056062932959625,-12.919526778196627,0.043656078243641885,149,21.740154003055068
VSS-LMS (Aboulnasr),time_varying,10.0,2,7.125207015391688e+22,228.52797486832998,1.6448956457250485e+23,2000,31.364652997581288
VSS-LMS (Aboulnasr),time_varying,10.0,3,4.678180107439743e+84,846.7007693790099,1.1695450268599358e+84,2000,38.745911999285454
VSS-LMS (Aboulnasr),time_varying,10.0,4,1.7430293695676653e+42,422.4130470491476,4.3578507601312494e+41,104,29.180100002122344
VSS-LMS (Aboulnasr),regime_switch,10.0,0,2.8261710698787408e+163,1634.5119844642115,7.1072323080424296e+162,2000,27.89461000065785
VSS-LMS (Aboulnasr),regime_switch,10.0,1,3.238632970382588e+78,785.1036173282976,8.096582425956472e+77,104,26.70936299909954
VSS-LMS (Aboulnasr),regime_switch,10.0,2,2.0471885985265354e+164,1643.111578541556,5.117974316565316e+163,2000,21.672443999705138
VSS-LMS (Aboulnasr),regime_switch,10.0,3,5.7580768409126226e+29,297.6027745619362,3.852850797489538e+29,2000,23.07147499959683
VSS-LMS (Aboulnasr),regime_switch,10.0,4,0.02937912679733807,-15.319611163843929,0.03939190431319642,367,21.19919499818934
VSS-LMS (Aboulnasr),alpha_stable,10.0,0,1.0088721913523552e+21,210.03836151265475,3.678463077682555e+20,145,21.2418160008383
VSS-LMS (Aboulnasr),alpha_stable,10.0,1,0.0391337723810652,-14.074482853539294,4.2885255715965345,104,21.344244996726047
VSS-LMS (Aboulnasr),alpha_stable,10.0,2,0.03949109562890217,-14.035008171517802,0.061064889414579784,105,22.64587600075174
VSS-LMS (Aboulnasr),alpha_stable,10.0,3,0.03995804992669792,-13.983957147980457,0.042415885021987176,121,20.933747000526637
VSS-LMS (Aboulnasr),alpha_stable,10.0,4,0.025005926235730315,-16.01957054251653,0.050984005276053436,104,24.332693999895127
VSS-LMS (Aboulnasr),burst,10.0,0,87672.21708240676,49.42861989267699,140688.6967155963,104,24.07404800032964
VSS-LMS (Aboulnasr),burst,10.0,1,1211642.8592551919,60.83374627163969,302911.0236791862,104,21.77296700028819
VSS-LMS (Aboulnasr),burst,10.0,2,0.024555095556982754,-16.098583714397744,0.042690648293384786,104,21.14183000230696
